plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
L3-2,XPD_early_excess_db,,,,low,-32.93483760685686,-32.93483760685686,
L3-2,XPD_early_excess_db,,,,low,-32.93483760685686,-32.93483760685686,
L3-2,XPD_early_excess_db,,,,low,-32.93483758297436,-32.93483758297436,
L3-2,XPD_early_excess_db,,,,low,-32.93483758297436,-32.93483758297436,
L3-2,XPD_early_excess_db,,,,low,-31.92392033195903,-31.92392033195903,
L3-2,XPD_early_excess_db,,,,low,-31.784012553767816,-31.784012553767816,
L3-2,XPD_early_excess_db,,,,low,-32.8037879608195,-32.8037879608195,
L3-2,XPD_early_excess_db,,,,low,-31.971285629868838,-31.971285629868838,
L3-2,XPD_early_excess_db,,,,low,-32.03235424589861,-32.03235424589861,
L3-2,XPD_early_excess_db,,,,low,-30.295703737544308,-30.295703737544308,
L3-2,XPD_early_excess_db,,,,low,-31.39305468062042,-31.39305468062042,
L3-2,XPD_early_excess_db,,,,low,-32.145863649850305,-32.145863649850305,
L3-2,XPD_early_excess_db,,,,low,-31.77824525298513,-31.77824525298513,
L3-2,XPD_early_excess_db,,,,low,-31.98197390185502,-31.98197390185502,
L3-2,XPD_early_excess_db,,,,low,-31.84825737651672,-31.84825737651672,
L3-2,XPD_early_excess_db,,,,low,-32.32283151901669,-32.32283151901669,
L3-2,XPD_early_excess_db,,,,low,-30.78940236859841,-30.78940236859841,
L3-2,XPD_early_excess_db,,,,low,-31.720075971818737,-31.720075971818737,
L3-2,XPD_early_excess_db,,,,low,-31.930146288536932,-31.930146288536932,
L3-2,XPD_early_excess_db,,,,low,-31.276924162615032,-31.276924162615032,
L3-2,XPD_early_excess_db,,,,low,-31.529745291205057,-31.529745291205057,
L3-2,XPD_early_excess_db,,,,low,-31.310090486162814,-31.310090486162814,
L3-2,XPD_early_excess_db,,,,low,-30.75554280300313,-30.75554280300313,
L3-2,XPD_early_excess_db,,,,low,-31.554710964756204,-31.554710964756204,
L3-2,XPD_early_excess_db,,,,low,-33.183287619935356,-33.183287619935356,
L3-2,XPD_early_excess_db,,,,low,-31.90179747094695,-31.90179747094695,
L3-2,XPD_early_excess_db,,,,low,-31.6905852500821,-31.6905852500821,
L3-2,XPD_early_excess_db,,,,low,-31.46104743137726,-31.46104743137726,
L3-2,XPD_early_excess_db,,,,low,-31.9027887295643,-31.9027887295643,
L3-2,XPD_early_excess_db,,,,low,-27.04844409604651,-27.04844409604651,
L3-2,XPD_early_excess_db,,,,low,-31.279491163156973,-31.279491163156973,
L3-2,XPD_early_excess_db,,,,low,-32.36944316709217,-32.36944316709217,
L3-2,XPD_early_excess_db,,,,low,-30.668186870658687,-30.668186870658687,
L3-2,XPD_early_excess_db,,,,low,-27.025959634946613,-27.025959634946613,
L3-2,XPD_early_excess_db,,,,low,-31.05696307978782,-31.05696307978782,
L3-2,XPD_early_excess_db,,,,low,-30.75616707856102,-30.75616707856102,
L3-2,XPD_early_excess_db,,,,low,-31.479821655854373,-31.479821655854373,
L3-2,XPD_early_excess_db,,,,low,-31.961040004731046,-31.961040004731046,
L3-2,XPD_early_excess_db,,,,low,-26.930263821102308,-26.930263821102308,
L3-2,XPD_early_excess_db,,,,low,-23.61455554898677,-23.61455554898677,
L3-2,XPD_early_excess_db,,,,low,-30.930535871358337,-30.930535871358337,
L3-2,XPD_early_excess_db,,,,low,-26.432691386624594,-26.432691386624594,
L3-2,XPD_early_excess_db,,,,low,-30.599906235732448,-30.599906235732448,
L3-2,XPD_early_excess_db,,,,low,-21.076832707508284,-21.076832707508284,
L3-2,XPD_early_excess_db,,,,low,-21.9605529873681,-21.9605529873681,
L3-2,XPD_early_excess_db,,,,low,-21.207567790561345,-21.207567790561345,
L3-2,XPD_early_excess_db,,,,low,-31.523633325820086,-31.523633325820086,
L3-2,XPD_early_excess_db,,,,low,-26.799803184252628,-26.799803184252628,
L3-2,XPD_early_excess_db,,,,low,-23.941520482598758,-23.941520482598758,
L3-2,XPD_early_excess_db,,,,low,-24.207760106247232,-24.207760106247232,
L3-2,XPD_early_excess_db,,,,low,-21.87178575885832,-21.87178575885832,
L3-2,XPD_early_excess_db,,,,low,-21.587149728396763,-21.587149728396763,
L3-2,XPD_early_excess_db,,,,low,-23.56528587007237,-23.56528587007237,
L3-2,XPD_early_excess_db,,,,low,-22.942414661379036,-22.942414661379036,
L3-2,XPD_early_excess_db,,,,low,-26.91093588685915,-26.91093588685915,
L3-2,XPD_early_excess_db,,,,low,-26.869481774056364,-26.869481774056364,
L3-2,XPD_early_excess_db,,,,low,-23.230375310304563,-23.230375310304563,
L3-2,XPD_early_excess_db,,,,low,-22.017532237812887,-22.017532237812887,
L3-2,XPD_early_excess_db,,,,low,-22.138231939377064,-22.138231939377064,
L3-2,XPD_early_excess_db,,,,low,-21.461190002146754,-21.461190002146754,
L3-2,XPD_early_excess_db,,,,low,-21.634762991835643,-21.634762991835643,
L3-2,XPD_early_excess_db,,,,low,-22.279342052197535,-22.279342052197535,
L3-2,XPD_early_excess_db,,,,low,-23.584756138493,-23.584756138493,
L3-2,XPD_early_excess_db,,,,low,-23.8721897706202,-23.8721897706202,
L3-2,XPD_early_excess_db,,,,low,-22.762106796646485,-22.762106796646485,
L3-2,XPD_early_excess_db,,,,low,-22.51150426161882,-22.51150426161882,
L3-2,XPD_early_excess_db,,,,low,-21.938822579191346,-21.938822579191346,
L3-2,XPD_early_excess_db,,,,low,-21.455088506664787,-21.455088506664787,
L3-2,XPD_early_excess_db,,,,low,-21.186998190895462,-21.186998190895462,
L3-2,XPD_early_excess_db,,,,low,-21.436411788533036,-21.436411788533036,
L3-2,XPD_early_excess_db,,,,low,-21.58652724785123,-21.58652724785123,
L3-2,XPD_early_excess_db,,,,low,-21.79945146933548,-21.79945146933548,
L3-2,XPD_early_excess_db,,,,low,-22.191337892130168,-22.191337892130168,
L3-2,XPD_early_excess_db,,,,low,-23.814501184464596,-23.814501184464596,
L3-2,XPD_early_excess_db,,,,low,-31.90179747094695,-31.90179747094695,
L3-2,XPD_early_excess_db,,,,low,-31.14433625817469,-31.14433625817469,
L3-2,XPD_early_excess_db,,,,low,-31.854249249884365,-31.854249249884365,
L3-2,XPD_early_excess_db,,,,low,-31.39673320778725,-31.39673320778725,
L3-2,XPD_early_excess_db,,,,low,-27.33941176384394,-27.33941176384394,
